Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar,Temperture
6/4/2000,-124.375,47.92710114,244,19.788,10.269,0.113296536,2.447248415,0.731737769,25.48619766,15.0285
6/5/2000,-124.375,47.92710114,244,12.665,10.066,2.305412244,3.220009727,0.900949993,7.70259852,11.3655
6/6/2000,-124.375,47.92710114,244,12.625,3.622,5.208209568,2.452211677,0.90078257,12.79382976,8.1235
6/7/2000,-124.375,47.92710114,244,16.254,3.328,0,2.298532417,0.752492869,20.77092882,9.791
6/8/2000,-124.375,47.92710114,244,14.244,8.116,0.05149841,3.661946607,0.784821453,29.63716902,11.18
6/9/2000,-124.375,47.92710114,244,12.274,8.356,4.892352228,4.033961555,0.892099097,12.98086956,10.315
6/10/2000,-124.375,47.92710114,244,12.701,7.187,1.982689092,3.485247007,0.777376158,29.04552702,9.944
6/11/2000,-124.375,47.92710114,244,12.001,7.747,19.22263928,6.275148905,0.906378786,3.4574607,9.874
6/12/2000,-124.375,47.92710114,244,12.119,9.836,21.47827158,4.856346313,0.948583196,4.628025,10.9775
6/13/2000,-124.375,47.92710114,244,14.084,9.312,0.899505281,3.409313156,0.855329152,9.65575512,11.698
6/14/2000,-124.375,47.92710114,244,12.129,9.822,7.58399935,4.038830663,0.929269922,6.86487186,10.9755
6/15/2000,-124.375,47.92710114,244,16.85,8.48,0,3.803663549,0.682037075,31.17341358,12.665
6/16/2000,-124.375,47.92710114,244,20.562,8.65,0,3.100185475,0.620866592,31.0293567,14.606
6/17/2000,-124.375,47.92710114,244,19.583,7.891,0.089264052,3.053861239,0.770220436,29.8514205,13.737
6/18/2000,-124.375,47.92710114,244,12.461,9.808,0.923538672,3.69023459,0.890895166,13.35340548,11.1345
6/19/2000,-124.375,47.92710114,244,16.327,5.209,0,3.596685789,0.741668804,30.81217248,10.768
6/20/2000,-124.375,47.92710114,244,17.024,6.247,0.051498403,2.463747016,0.801997922,25.71260166,11.6355
6/21/2000,-124.375,47.92710114,244,15.715,4.343,0.044631972,3.126068296,0.785357299,29.69431092,10.029
6/22/2000,-124.375,47.92710114,244,15.544,2.462,0,2.870128539,0.755963427,30.50550198,9.003
6/23/2000,-124.375,47.92710114,244,14.821,4.317,0.013732906,2.612294041,0.779233434,26.79402168,9.569
6/24/2000,-124.375,47.92710114,244,16.627,9.62,0.566482536,2.753694306,0.835099374,19.5808419,13.1235
6/25/2000,-124.375,47.92710114,244,22.759,6.819,0,2.973328347,0.63668099,30.91117788,14.789
6/26/2000,-124.375,47.92710114,244,24.366,9.29,0,2.509161675,0.603021059,31.00921578,16.828
6/27/2000,-124.375,47.92710114,244,26.599,10.857,0,2.200695662,0.579966987,30.2740875,18.728
6/28/2000,-124.375,47.92710114,244,19.937,6.11,0,2.190478432,0.762047202,30.7343205,13.0235
6/29/2000,-124.375,47.92710114,244,16.411,5.793,0,2.77239902,0.793312823,26.2477665,11.102
6/30/2000,-124.375,47.92710114,244,15.153,5.979,0.013732913,3.063253677,0.797428646,30.05932428,10.566
7/1/2000,-124.375,47.92710114,244,14.712,5.029,0.020599366,3.662791933,0.760665371,30.1411134,9.8705
7/2/2000,-124.375,47.92710114,244,15.032,6.566,0.017166139,3.075936377,0.752337355,29.83735908,10.799
7/3/2000,-124.375,47.92710114,244,15.073,4.987,0.46863504,2.872620644,0.826286561,23.62696848,10.03
7/4/2000,-124.375,47.92710114,244,17.534,8.769,0,1.887064403,0.767911891,22.01068062,13.1515
7/5/2000,-124.375,47.92710114,244,16.154,7.142,0.017166132,2.514163778,0.767877788,27.00033498,11.648
7/6/2000,-124.375,47.92710114,244,16.715,7.096,0,2.016836438,0.805345583,26.36072028,11.9055
7/7/2000,-124.375,47.92710114,244,18.006,4.993,0.027465818,2.765868546,0.806474621,29.2303152,11.4995
7/8/2000,-124.375,47.92710114,244,15.636,11.943,0.230026198,2.156766595,0.867423733,15.58496322,13.7895
7/9/2000,-124.375,47.92710114,244,14.173,11.16,0.940705502,1.948705936,0.899703965,8.48891358,12.6665
7/10/2000,-124.375,47.92710114,244,15.579,7.812,0.241184196,2.262123806,0.851577642,18.2582487,11.6955
7/11/2000,-124.375,47.92710114,244,17.005,5.625,0.037765498,3.08242746,0.781574619,29.26209708,11.315
7/12/2000,-124.375,47.92710114,244,17.984,3.836,0.055789949,2.384150035,0.811130165,29.10886848,10.91
7/13/2000,-124.375,47.92710114,244,15.063,4.661,4.809092544,3.183327196,0.915017152,11.10763494,9.862
7/14/2000,-124.375,47.92710114,244,16.317,4.069,0.010299679,3.063262228,0.774692673,29.7525303,10.193
7/15/2000,-124.375,47.92710114,244,19.335,3.962,0.024032592,2.74446809,0.758210875,28.4431482,11.6485
7/16/2000,-124.375,47.92710114,244,21.758,7.892,0,2.868591325,0.645647078,30.0354741,14.825
7/17/2000,-124.375,47.92710114,244,21.321,5.475,0.003433226,1.855246596,0.720150759,29.9217384,13.398
7/18/2000,-124.375,47.92710114,244,17.462,10.443,0.070381166,2.661897799,0.787079189,28.73081412,13.9525
7/19/2000,-124.375,47.92710114,244,18.915,11.081,0.319290257,2.102956944,0.838983619,25.77014964,14.998
7/20/2000,-124.375,47.92710114,244,19.547,11.947,0.467777354,2.29996567,0.882889453,21.39649092,15.747
7/21/2000,-124.375,47.92710114,244,22.417,7.956,0.010299679,2.628599029,0.778476767,25.17626106,15.1865
7/22/2000,-124.375,47.92710114,244,14.402,9.262,1.131248786,2.766196562,0.91980967,9.01850274,11.832
7/23/2000,-124.375,47.92710114,244,18.593,12.729,0.573349111,2.567512022,0.857623969,25.04660634,15.661
7/24/2000,-124.375,47.92710114,244,18.81,11.602,0.351906127,2.007479125,0.863765505,23.22691974,15.206
7/25/2000,-124.375,47.92710114,244,17.474,9.895,0.420570396,2.051873798,0.861858006,14.51970324,13.6845
7/26/2000,-124.375,47.92710114,244,17.163,11.694,2.740575557,4.139663072,0.871858231,13.91648004,14.4285
7/27/2000,-124.375,47.92710114,244,14.802,12.845,10.67562324,6.424499431,0.954978134,3.50200872,13.8235
7/28/2000,-124.375,47.92710114,244,16.194,14.304,5.750654594,2.641719313,0.938589073,6.4912518,15.249
7/29/2000,-124.375,47.92710114,244,22.945,14.191,0.017166132,2.250620332,0.779262205,26.81139384,18.568
7/30/2000,-124.375,47.92710114,244,23.632,10.596,0,2.770206564,0.762878554,27.1312308,17.114
7/31/2000,-124.375,47.92710114,244,19.24,11.674,0.078964258,2.918250941,0.865352985,21.71790396,15.457
8/1/2000,-124.375,47.92710114,244,19.273,6.495,0.020599366,3.195535319,0.769431394,27.47897388,12.884
8/2/2000,-124.375,47.92710114,244,19.289,6.198,0,2.953998186,0.776840352,27.1506834,12.7435
8/3/2000,-124.375,47.92710114,244,21.816,7.339,0,2.049748339,0.750394137,26.78231088,14.5775
8/4/2000,-124.375,47.92710114,244,21.583,8.215,0,1.553346013,0.758557701,26.47142244,14.899
8/5/2000,-124.375,47.92710114,244,19.444,7.307,0.013732906,1.737702803,0.811448867,25.55201232,13.3755
8/6/2000,-124.375,47.92710114,244,18.166,5.794,0.037765505,1.961129654,0.813887085,26.106912,11.98
8/7/2000,-124.375,47.92710114,244,18.167,6.778,0.048065191,2.08173823,0.802446203,25.7042151,12.4725
8/8/2000,-124.375,47.92710114,244,20.326,6.893,0,2.082843933,0.771288764,26.3160468,13.6095
8/9/2000,-124.375,47.92710114,244,18.491,5.75,0,2.0500471,0.835487094,26.1057375,12.1205
8/10/2000,-124.375,47.92710114,244,17.777,4.924,0.017166146,2.707246271,0.774474132,26.76538188,11.3505
8/11/2000,-124.375,47.92710114,244,15.176,5.025,0.473785524,2.637483743,0.843783389,14.78694942,10.1005
8/12/2000,-124.375,47.92710114,244,17.837,4.015,0.020599358,2.40409317,0.808269481,25.17199002,10.926
8/13/2000,-124.375,47.92710114,244,17.276,4.1,0.010299672,2.380564765,0.816588732,25.5852504,10.688
8/14/2000,-124.375,47.92710114,244,16.884,5.838,0.078964193,2.228403274,0.818794369,24.2091549,11.361
8/15/2000,-124.375,47.92710114,244,16.435,8.392,0.030899038,2.659826855,0.839359827,24.57517572,12.4135
8/16/2000,-124.375,47.92710114,244,18.076,4.567,0.058364892,1.829515908,0.782640989,24.36120065,11.3215
8/17/2000,-124.375,47.92710114,244,18.442,5.921,0.063514706,2.625318728,0.775152106,21.45211992,12.1815
8/18/2000,-124.375,47.92710114,244,14.604,12.11,8.21828628,3.607277003,0.915976231,7.304680062,13.357
8/19/2000,-124.375,47.92710114,244,14.449,11.388,3.937912142,3.235669075,0.933927198,13.40488296,12.9185
8/20/2000,-124.375,47.92710114,244,17.751,6.542,0.030899066,2.152412815,0.852896917,16.5552255,12.1465
8/21/2000,-124.375,47.92710114,244,18.18,8.433,0.07038113,2.455027615,0.840987212,19.89860616,13.3065
8/22/2000,-124.375,47.92710114,244,21.329,10.212,0,2.521953912,0.750172051,23.8717098,15.7705
8/23/2000,-124.375,47.92710114,244,22.934,7.591,0.048065177,2.193291944,0.758265808,23.30420796,15.2625
8/24/2000,-124.375,47.92710114,244,18.954,8.531,0.070381159,2.703177683,0.837788615,22.00702356,13.7425
8/25/2000,-124.375,47.92710114,244,18.186,13.496,0.983619857,2.463171139,0.875446087,12.8680911,15.841
8/26/2000,-124.375,47.92710114,244,16.328,7.358,0.003433226,3.253125566,0.827020827,22.95393984,11.843
8/27/2000,-124.375,47.92710114,244,16.226,7.334,0,3.280049583,0.754996749,23.11154957,11.78
8/28/2000,-124.375,47.92710114,244,19.347,7.61,0,2.463243364,0.695411581,21.97473264,13.4785
8/29/2000,-124.375,47.92710114,244,14.392,8.216,1.982689142,2.028114078,0.960259108,4.139043948,11.304
8/30/2000,-124.375,47.92710114,244,19.069,9.425,0.193977295,2.184352245,0.875037871,17.41994568,14.247
8/31/2000,-124.375,47.92710114,244,14.808,9.929,0.793933812,3.356819899,0.841232278,20.94299327,12.3685
9/1/2000,-124.375,47.92710114,244,15.232,5.268,1.570702169,2.356479314,0.835939651,21.15062064,10.25
9/2/2000,-124.375,47.92710114,244,15.363,6.966,2.585221056,1.402636305,0.888475639,12.81510522,11.1645
9/3/2000,-124.375,47.92710114,244,17.859,4.316,0.628280546,1.794614134,0.823233759,17.82703098,11.0875
9/4/2000,-124.375,47.92710114,244,17.012,3.918,0,2.018346445,0.787441148,21.30356412,10.465
9/5/2000,-124.375,47.92710114,244,14.743,3.805,1.419640286,1.978412522,0.882739479,8.32325508,9.274
9/6/2000,-124.375,47.92710114,244,17.605,5.468,0.264358706,2.083164758,0.850902455,19.32688251,11.5365
9/7/2000,-124.375,47.92710114,244,13.979,4.678,6.077667924,4.061095101,0.932350569,2.404517526,9.3285
9/8/2000,-124.375,47.92710114,244,14.476,9.926,3.141403956,4.125458981,0.869263027,19.50957432,12.201
9/9/2000,-124.375,47.92710114,244,14.351,11.248,8.354757478,4.507793457,0.903590351,2.955039228,12.7995
9/10/2000,-124.375,47.92710114,244,15.68,4.678,2.19039768,2.415504022,0.809161142,19.61409492,10.179
9/11/2000,-124.375,47.92710114,244,17.103,5.014,0,1.787719585,0.728014184,19.48617792,11.0585
9/12/2000,-124.375,47.92710114,244,18.093,9.24,0.020599358,1.562251216,0.758213556,11.03360515,13.6665
9/13/2000,-124.375,47.92710114,244,22.96,10.906,0,2.546287602,0.664246936,17.42765796,16.933
9/14/2000,-124.375,47.92710114,244,25.542,15.841,0.180244476,4.766703711,0.604886103,17.55922363,20.6915
9/15/2000,-124.375,47.92710114,244,16.131,14.247,3.110503968,4.199343449,0.921217669,3.764084652,15.189
9/16/2000,-124.375,47.92710114,244,15.982,8.02,0.334740038,1.392008337,0.933320721,6.74179128,12.001
9/17/2000,-124.375,47.92710114,244,17.208,9.144,0.81882473,2.009344337,0.905881,8.83293732,13.176
9/18/2000,-124.375,47.92710114,244,14.765,13.777,2.29854564,2.241781597,0.972675018,1.951425108,14.271
9/19/2000,-124.375,47.92710114,244,17.613,9.004,0.281524788,1.903306571,0.891226834,10.74656178,13.3085
9/20/2000,-124.375,47.92710114,244,14.934,7.693,0.829124323,2.144589055,0.932558958,4.762177092,11.3135
9/21/2000,-124.375,47.92710114,244,17.236,8.418,0.006866453,4.063460724,0.680837104,17.13605983,12.827
9/22/2000,-124.375,47.92710114,244,16.597,6.86,0,3.742393546,0.494747313,18.16239521,11.7285
9/23/2000,-124.375,47.92710114,244,18.597,5.353,0,1.918568943,0.570657358,17.54510346,11.975
9/24/2000,-124.375,47.92710114,244,21.228,10.159,0,2.037025637,0.545387556,17.02315951,15.6935
9/25/2000,-124.375,47.92710114,244,21.017,8.501,0,1.683472175,0.630175002,16.90661909,14.759
9/26/2000,-124.375,47.92710114,244,22.515,7.673,0,1.365521926,0.676302682,16.92584885,15.094
9/27/2000,-124.375,47.92710114,244,19.965,11.763,0.003433226,2.891969374,0.664722917,16.22103847,15.864
9/28/2000,-124.375,47.92710114,244,15.374,10.463,1.072883714,3.738071687,0.853931758,8.180155368,12.9185
9/29/2000,-124.375,47.92710114,244,15.77,12.894,14.17580172,5.45808882,0.949348399,4.03633161,14.332
9/30/2000,-124.375,47.92710114,244,15.417,4.889,12.97416672,2.010094894,0.866264424,11.80321666,10.153
10/1/2000,-124.375,47.92710114,244,13.104,4.544,0.003433226,2.911821401,0.799351208,15.46830461,8.824
10/2/2000,-124.375,47.92710114,244,13.556,4.743,0.017166132,2.127969324,0.824377655,14.74245666,9.1495
10/3/2000,-124.375,47.92710114,244,14.815,6.286,0,2.313648137,0.793329859,14.74948584,10.5505
10/4/2000,-124.375,47.92710114,244,15.815,6.614,0,2.580781032,0.709815195,14.85798473,11.2145
10/5/2000,-124.375,47.92710114,244,16.748,9.68,0,4.499593172,0.580330339,14.83576711,13.214
10/6/2000,-124.375,47.92710114,244,19.327,10.945,0,3.799847069,0.556432109,14.6763054,15.136
10/7/2000,-124.375,47.92710114,244,18.583,12.487,0.025749216,4.285420462,0.558276577,14.0026482,15.535
10/8/2000,-124.375,47.92710114,244,15.531,10.564,1.919174306,3.319666826,0.836373545,7.95121974,13.0475
10/9/2000,-124.375,47.92710114,244,13.589,8.851,0,2.256284467,0.775953409,7.52039262,11.22
10/10/2000,-124.375,47.92710114,244,14.407,7.359,0,2.790163446,0.807424876,13.24163934,10.883
10/11/2000,-124.375,47.92710114,244,17.604,6.776,0,1.748753847,0.782297584,13.10124438,12.19
10/12/2000,-124.375,47.92710114,244,13.04,9.208,0.528717449,2.236343543,0.887602802,3.37826673,11.124
10/13/2000,-124.375,47.92710114,244,13.298,7.195,1.350975024,2.816348133,0.905831273,7.92022365,10.2465
10/14/2000,-124.375,47.92710114,244,12.629,3.776,0,1.552740106,0.808582439,12.79551852,8.2025
10/15/2000,-124.375,47.92710114,244,11.984,7.324,3.397176446,5.240995441,0.826049758,7.018317,9.654
10/16/2000,-124.375,47.92710114,244,12.222,10.195,22.4773376,5.098940106,0.923048138,3.441154032,11.2085
10/17/2000,-124.375,47.92710114,244,13.783,10.868,19.40976792,8.378015995,0.912592236,4.063893282,12.3255
10/18/2000,-124.375,47.92710114,244,12.94,6.566,2.07195084,3.470967942,0.869142742,11.5936317,9.753
10/19/2000,-124.375,47.92710114,244,11.6,8.131,13.71573997,7.054453465,0.830592767,1.162068552,9.8655
10/20/2000,-124.375,47.92710114,244,12.58,7.565,20.664603,6.170345583,0.902625681,5.75730162,10.0725
10/21/2000,-124.375,47.92710114,244,10.927,3.961,0,2.276453552,0.812399356,11.4230826,7.444
10/22/2000,-124.375,47.92710114,244,12.536,6.075,0,2.789976406,0.725671439,5.38284348,9.3055
10/23/2000,-124.375,47.92710114,244,14.761,8.052,0,2.787837646,0.717403957,10.04462071,11.4065
10/24/2000,-124.375,47.92710114,244,14.675,10.454,0,2.097394561,0.71522775,6.522469272,12.5645
10/25/2000,-124.375,47.92710114,244,15.071,9.904,0,2.037801028,0.70837552,8.277080472,12.4875
10/26/2000,-124.375,47.92710114,244,13.144,7.347,1.132964654,1.807656373,0.827341676,6.873298632,10.2455
10/27/2000,-124.375,47.92710114,244,9.595,5.825,12.11586075,6.770910825,0.890747819,3.182963364,7.71
10/28/2000,-124.375,47.92710114,244,9.842,8.034,10.78376686,7.797084535,0.881709212,2.259392832,8.938
10/29/2000,-124.375,47.92710114,244,11.956,8.629,0.729561226,3.203384982,0.862672804,6.137208684,10.2925
10/30/2000,-124.375,47.92710114,244,10.454,3.364,0.056648239,1.309714674,0.88848896,7.694379288,6.909
10/31/2000,-124.375,47.92710114,244,9.836,2.702,2.49080652,3.444821945,0.846407819,8.970184332,6.269
11/1/2000,-124.375,47.92710114,244,8.894,5.275,1.974964946,4.196508118,0.833986133,2.41132797,7.0845
11/2/2000,-124.375,47.92710114,244,10.53,8.268,1.232528616,2.571454251,0.887890622,2.51139546,9.399
11/3/2000,-124.375,47.92710114,244,11.157,9.345,2.272796402,4.258705964,0.925798214,1.60762509,10.251
11/4/2000,-124.375,47.92710114,244,11.012,7.018,9.417344436,6.773458875,0.838494943,6.29769132,9.015
11/5/2000,-124.375,47.92710114,244,9.444,7.575,2.53887017,2.926138734,0.839861124,2.93895423,8.5095
11/6/2000,-124.375,47.92710114,244,9.984,3.873,0.030899045,1.866356859,0.840513245,8.10399546,6.9285
11/7/2000,-124.375,47.92710114,244,10.157,6.549,1.337241686,2.921197884,0.818460998,4.2709527,8.353
11/8/2000,-124.375,47.92710114,244,9.044,4.346,5.18932314,3.970617777,0.809103023,8.5862817,6.695
11/9/2000,-124.375,47.92710114,244,8.315,5.388,0,3.050200993,0.778173647,7.716431448,6.8515
11/10/2000,-124.375,47.92710114,244,6.738,0.736,0,2.799334174,0.792842174,6.284301552,3.737
11/11/2000,-124.375,47.92710114,244,6.451,0.91,0,1.912283779,0.788572203,7.81256412,3.6805
11/12/2000,-124.375,47.92710114,244,7.029,5.655,2.232455918,4.13313318,0.859284465,1.597837392,6.342
11/13/2000,-124.375,47.92710114,244,7.686,3.965,0.264358238,3.399427953,0.808064878,4.67567172,5.8255
11/14/2000,-124.375,47.92710114,244,7.812,0.949,0,2.062745801,0.821662289,7.60640436,4.3805
11/15/2000,-124.375,47.92710114,244,8.053,1.96,0,2.530770383,0.800176394,7.3505205,5.0065
11/16/2000,-124.375,47.92710114,244,7.531,1.895,0.024032585,2.01654298,0.805572689,7.118329032,4.713
11/17/2000,-124.375,47.92710114,244,7.828,1.813,0,2.156832743,0.735079267,7.517138868,4.8205
11/18/2000,-124.375,47.92710114,244,8.277,2.497,0,2.444016674,0.683180078,7.243764048,5.387
11/19/2000,-124.375,47.92710114,244,9.346,5.188,1.551818534,4.83363805,0.642505135,5.69244357,7.267
11/20/2000,-124.375,47.92710114,244,11.407,8.45,0.260925408,4.28301347,0.746347725,3.54312792,9.9285
11/21/2000,-124.375,47.92710114,244,11.331,3.414,0,2.247559061,0.800517304,6.938945172,7.3725
11/22/2000,-124.375,47.92710114,244,9.944,5.586,0.817107386,4.530004515,0.719948493,6.855075288,7.765
11/23/2000,-124.375,47.92710114,244,8.721,3.646,13.71402487,5.198340481,0.90395427,0.98308116,6.1835
11/24/2000,-124.375,47.92710114,244,8.809,6.155,0.533008346,5.279750055,0.878592284,2.25759663,7.482
11/25/2000,-124.375,47.92710114,244,8.936,6.623,12.13045322,6.222707908,0.898006689,1.55475018,7.7795
11/26/2000,-124.375,47.92710114,244,9.498,5.1,17.72403048,4.587435404,0.930208974,1.77080634,7.299
11/27/2000,-124.375,47.92710114,244,7.842,1.754,0.003433226,1.654507379,0.861093423,6.4401219,4.798
11/28/2000,-124.375,47.92710114,244,7.461,4.141,0.870321456,6.124968324,0.823686875,5.1262821,5.801
11/29/2000,-124.375,47.92710114,244,8.788,5.783,16.7043654,6.894912549,0.926108705,1.17776214,7.2855
11/30/2000,-124.375,47.92710114,244,9.949,8.465,8.575340566,5.938514095,0.907115087,4.399479,9.207
12/1/2000,-124.375,47.92710114,244,9.615,7.915,20.13588709,7.799383543,0.883036189,0.44049384,8.765
12/2/2000,-124.375,47.92710114,244,9.153,2.406,3.1688676,2.4785659,0.903170302,5.86608408,5.7795
12/3/2000,-124.375,47.92710114,244,8.583,4.851,0,3.619325943,0.864600534,4.9818348,6.717
12/4/2000,-124.375,47.92710114,244,9.955,5.24,0,3.128606439,0.820411651,5.8352094,7.5975
12/5/2000,-124.375,47.92710114,244,10.125,6.31,0,3.14263517,0.739932545,5.3834031,8.2175
12/6/2000,-124.375,47.92710114,244,10.995,2.912,0,1.723493271,0.802578594,5.67607563,6.9535
12/7/2000,-124.375,47.92710114,244,8.228,4.012,0,2.808371178,0.833158951,5.16442518,6.12
12/8/2000,-124.375,47.92710114,244,6.671,1.486,0.281524608,2.312818154,0.860326425,1.67011866,4.0785
12/9/2000,-124.375,47.92710114,244,5.691,-1.023,0.020599366,2.037741178,0.800054081,5.79509982,2.334
12/10/2000,-124.375,47.92710114,244,3.654,-3.816,0,2.940457652,0.830300855,5.8357674,-0.081
12/11/2000,-124.375,47.92710114,244,1.664,-0.926,0,5.699960429,0.775230424,2.23863786,0.369
12/12/2000,-124.375,47.92710114,244,4.98,-1.271,0,2.489830767,0.767155784,5.8477482,1.8545
12/13/2000,-124.375,47.92710114,244,3.276,-0.485,0,3.531238759,0.838165265,4.93908462,1.3955
12/14/2000,-124.375,47.92710114,244,6.306,0.103,10.87474759,6.940449245,0.90197929,0.86759982,3.2045
12/15/2000,-124.375,47.92710114,244,3.701,0.221,3.450396053,6.001370418,0.753261825,5.1008067,1.961
12/16/2000,-124.375,47.92710114,244,9.521,3.287,79.211385,9.868318658,0.941226155,0.171,6.404
12/17/2000,-124.375,47.92710114,244,6.771,1.573,0.3742218,2.971599559,0.852662655,4.94803422,4.172
12/18/2000,-124.375,47.92710114,244,7.752,4.048,0.872039772,3.662873844,0.80149156,3.6811125,5.9
12/19/2000,-124.375,47.92710114,244,5.978,3.728,0.351905998,2.551047059,0.866721776,5.11825158,4.853
12/20/2000,-124.375,47.92710114,244,6.218,3.452,2.2762323,5.210898161,0.840910308,1.19430018,4.835
12/21/2000,-124.375,47.92710114,244,8.218,5.594,2.853013046,8.091110813,0.862934119,1.34819946,6.906
12/22/2000,-124.375,47.92710114,244,8.282,6.243,8.07323868,5.680349191,0.923026773,0.61807464,7.2625
12/23/2000,-124.375,47.92710114,244,8.261,5.952,12.48321132,4.128864599,0.945736702,0.40921884,7.1065
12/24/2000,-124.375,47.92710114,244,7.472,3.225,3.821180472,4.268105384,0.921950138,3.04902972,5.3485
12/25/2000,-124.375,47.92710114,244,9.164,6.233,6.26049198,6.436428294,0.854150596,2.6519058,7.6985
12/26/2000,-124.375,47.92710114,244,9.252,6.916,17.53005535,3.016951427,0.871708485,0.37029384,8.084
12/27/2000,-124.375,47.92710114,244,7.465,1.86,0.305556869,2.031345618,0.914106108,5.5738656,4.6625
12/28/2000,-124.375,47.92710114,244,8.526,5.318,0,4.448178787,0.815600537,2.6396991,6.922
12/29/2000,-124.375,47.92710114,244,9.418,6.542,9.310909932,5.078899211,0.846108109,4.70970198,7.98
12/30/2000,-124.375,47.92710114,244,10.158,7.113,2.535441358,4.27768817,0.924761989,2.78786538,8.6355
12/31/2000,-124.375,47.92710114,244,10.196,7.889,2.695082112,4.362363811,0.914960039,2.9462589,9.0425
1/1/2001,-124.375,47.92710114,244,8.561,6.351,0.020599358,4.392983575,0.83024971,4.5323478,7.456
1/2/2001,-124.375,47.92710114,244,13.159,8.421,1.501179674,5.897687501,0.65731944,4.70447172,10.79
1/3/2001,-124.375,47.92710114,244,11.715,3.315,10.11085904,4.381122063,0.847426219,0.61531866,7.515
1/4/2001,-124.375,47.92710114,244,10.388,6.242,26.46420261,7.433182342,0.924336504,0.3609567,8.315
1/5/2001,-124.375,47.92710114,244,10.79,0.799,8.246612196,4.633405958,0.938937622,2.08434348,5.7945
1/6/2001,-124.375,47.92710114,244,6.941,0.665,0.024032592,4.623765483,0.817429683,5.68327248,3.803
1/7/2001,-124.375,47.92710114,244,9.852,7.1,1.130390186,6.941663519,0.666738406,2.24735814,8.476
1/8/2001,-124.375,47.92710114,244,8.012,5.66,6.08367384,5.3271928,0.902888096,1.73666358,6.836
1/9/2001,-124.375,47.92710114,244,8.247,6.15,4.912946172,8.560514353,0.799833399,0.86990598,7.1985
1/10/2001,-124.375,47.92710114,244,7.96,2.159,1.553535655,4.710243166,0.862776705,3.79698498,5.0595
1/11/2001,-124.375,47.92710114,244,8.358,2.41,1.564693956,2.42975967,0.889190166,5.0468004,5.384
1/12/2001,-124.375,47.92710114,244,7.259,2.241,0.169944761,2.029065972,0.841023665,4.12914528,4.75
1/13/2001,-124.375,47.92710114,244,6.44,-1.431,0.144195552,1.06777093,0.819032304,5.04275112,2.5045
1/14/2001,-124.375,47.92710114,244,6.5,0.891,0.10213853,1.949783141,0.812983292,3.26643858,3.6955
1/15/2001,-124.375,47.92710114,244,5.211,0.393,0.006866453,2.189677668,0.844722754,4.200300828,2.802
1/16/2001,-124.375,47.92710114,244,6.287,1.23,0.017166132,2.784255938,0.826362884,5.5454076,3.7585
1/17/2001,-124.375,47.92710114,244,5.318,3.133,5.343823534,4.926190009,0.777468237,1.01638116,4.2255
1/18/2001,-124.375,47.92710114,244,7.958,4.765,4.5378684,6.240483992,0.878884413,1.05806232,6.3615
1/19/2001,-124.375,47.92710114,244,7.921,5.83,4.545598046,4.217140284,0.917522845,4.91039838,6.8755
1/20/2001,-124.375,47.92710114,244,7.267,5.659,18.71967292,6.545294333,0.873774756,0.458662752,6.463
1/21/2001,-124.375,47.92710114,244,8.232,4.368,15.83404906,3.166879317,0.932784239,3.94807653,6.3
1/22/2001,-124.375,47.92710114,244,9.228,5.473,0.236892276,4.775350791,0.851119904,7.484343732,7.3505
1/23/2001,-124.375,47.92710114,244,9.659,6.21,0.51155069,5.387725976,0.806122847,3.80554416,7.9345
1/24/2001,-124.375,47.92710114,244,7.443,5.479,8.689498826,3.440102325,0.929788516,2.519267292,6.461
1/25/2001,-124.375,47.92710114,244,7.364,5.057,0,4.709216968,0.849912737,6.26591286,6.2105
1/26/2001,-124.375,47.92710114,244,7.529,3.312,0,3.638846034,0.841334846,7.7529402,5.4205
1/27/2001,-124.375,47.92710114,244,7.274,2.865,0.089263843,2.842227544,0.893644726,5.917164048,5.0695
1/28/2001,-124.375,47.92710114,244,6.098,4.185,6.713677829,7.006548309,0.8229013,1.82204982,5.1415
1/29/2001,-124.375,47.92710114,244,6.471,4.293,10.72883448,7.382317537,0.856065213,6.842472264,5.382
1/30/2001,-124.375,47.92710114,244,7.394,6.06,19.26899208,5.666253622,0.964915806,0.46878777,6.727
1/31/2001,-124.375,47.92710114,244,7.946,4.492,0.547599766,3.500454163,0.895268871,7.84440288,6.219
2/1/2001,-124.375,47.92710114,244,7.235,5.234,9.589007952,7.690855323,0.812739475,2.220188292,6.2345
2/2/2001,-124.375,47.92710114,244,7.264,5.294,16.64599716,7.061596609,0.905322224,6.86992554,6.279
2/3/2001,-124.375,47.92710114,244,6.816,-0.331,1.440239011,3.145865715,0.863849375,4.899319848,3.2425
2/4/2001,-124.375,47.92710114,244,8.531,4.825,6.070798908,6.971728122,0.933338455,0.990787608,6.678
2/5/2001,-124.375,47.92710114,244,5.212,2.605,0,3.678544643,0.789562098,9.0524817,3.9085
2/6/2001,-124.375,47.92710114,244,4.379,0.035,0,3.688485392,0.756398724,8.10062046,2.207
2/7/2001,-124.375,47.92710114,244,4.843,-0.839,0.430869852,2.116844167,0.743548109,8.24012316,2.002
2/8/2001,-124.375,47.92710114,244,4.554,2.966,12.84971364,6.649086359,0.92274495,1.832624478,3.76
2/9/2001,-124.375,47.92710114,244,6.223,0.497,1.809310846,2.951959719,0.886516184,8.38428732,3.36
