Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar,Temperture
5/18/1997,31.25,30.13010025,9,39.484,18.54,0,1.484395958,0.209307478,21.8350665,29.012
5/19/1997,31.25,30.13010025,9,36.871,19.993,0,2.197332981,0.264551596,29.48478847,28.432
5/20/1997,31.25,30.13010025,9,33.528,13.477,0,1.746988642,0.390875012,29.90593051,23.5025
5/21/1997,31.25,30.13010025,9,33.891,13.599,0,1.394679717,0.371778894,29.60403617,23.745
5/22/1997,31.25,30.13010025,9,34.702,14.505,0,1.643910205,0.325151904,29.96921837,24.6035
5/23/1997,31.25,30.13010025,9,36.851,17.65,0,1.975881808,0.30013863,30.03941441,27.2505
5/24/1997,31.25,30.13010025,9,37.153,18.68,0,2.237694008,0.259425796,30.05021592,27.9165
5/25/1997,31.25,30.13010025,9,35.435,16.782,0,2.396521704,0.26780168,28.27130364,26.1085
5/26/1997,31.25,30.13010025,9,34.759,16.24,0,2.25615539,0.437132202,30.00543941,25.4995
5/27/1997,31.25,30.13010025,9,35.746,14.348,0,2.078204663,0.424024258,29.90604031,25.047
5/28/1997,31.25,30.13010025,9,34.439,12.338,0,2.07431376,0.42522179,30.38203116,23.3885
5/29/1997,31.25,30.13010025,9,34.883,16.288,0,2.529964295,0.409334005,30.34063008,25.5855
5/30/1997,31.25,30.13010025,9,34.271,12.088,0,1.956897161,0.420679168,30.24135504,23.1795
5/31/1997,31.25,30.13010025,9,35.793,14.157,0,1.970742643,0.417348867,29.85671419,24.975
6/1/1997,31.25,30.13010025,9,34.204,17.435,0,2.606561153,0.407369056,29.74950144,25.8195
6/2/1997,31.25,30.13010025,9,32.54,14.653,0,2.659731041,0.371687001,30.33596268,23.5965
6/3/1997,31.25,30.13010025,9,34.818,14.579,0,2.38549924,0.366462973,29.87520876,24.6985
6/4/1997,31.25,30.13010025,9,38.228,15.633,0,1.833109428,0.25464693,29.86368552,26.9305
6/5/1997,31.25,30.13010025,9,37.258,20.237,0,2.456778008,0.344353214,30.28009752,28.7475
6/6/1997,31.25,30.13010025,9,34.441,15.999,0.0343323,1.958000047,0.517906258,27.82024362,25.22
6/7/1997,31.25,30.13010025,9,36.745,14.997,0,1.715703552,0.40238843,29.59205868,25.871
6/8/1997,31.25,30.13010025,9,42.673,23.582,0,3.194797563,0.248196822,29.78910252,33.1275
6/9/1997,31.25,30.13010025,9,33.14,19.605,0,2.956473759,0.526558918,29.64346992,26.3725
6/10/1997,31.25,30.13010025,9,31.059,15.562,0,2.184738495,0.565446179,28.13641776,23.3105
6/11/1997,31.25,30.13010025,9,32.602,16.743,0,2.002300688,0.499410939,29.63722428,24.6725
6/12/1997,31.25,30.13010025,9,32.342,14.95,0,2.109356159,0.507511139,29.73290904,23.646
6/13/1997,31.25,30.13010025,9,33.078,14.723,0,1.800964354,0.471951589,29.31575832,23.9005
6/14/1997,31.25,30.13010025,9,34.741,16.299,0,1.973952579,0.337622157,30.16681488,25.52
6/15/1997,31.25,30.13010025,9,39.376,19.169,0,1.934685562,0.269524247,29.79967464,29.2725
6/16/1997,31.25,30.13010025,9,37.85,21.382,0,2.917873075,0.311622666,30.10921812,29.616
6/17/1997,31.25,30.13010025,9,37.291,18.961,0,2.692680439,0.340608865,30.12486336,28.126
6/18/1997,31.25,30.13010025,9,36.9,18.101,0,2.060245839,0.443212828,29.86920684,27.5005
6/19/1997,31.25,30.13010025,9,38.386,19.557,0,2.338996063,0.333955147,30.62986668,28.9715
6/20/1997,31.25,30.13010025,9,38.397,18.49,0,2.173527473,0.27186285,30.82989744,28.4435
6/21/1997,31.25,30.13010025,9,41.988,16.848,0,2.04377702,0.260555912,30.26739348,29.418
6/22/1997,31.25,30.13010025,9,41.974,18.733,0,2.414009431,0.332163168,30.26295036,30.3535
6/23/1997,31.25,30.13010025,9,38.942,16.844,0,2.067724818,0.448453113,30.3167178,27.893
6/24/1997,31.25,30.13010025,9,40.721,18.542,0,1.731769718,0.430685026,29.9751156,29.6315
6/25/1997,31.25,30.13010025,9,38.564,20.525,0,2.779989746,0.432760923,29.91380623,29.5445
6/26/1997,31.25,30.13010025,9,35.272,20.335,0,2.713504193,0.456402309,29.99256048,27.8035
6/27/1997,31.25,30.13010025,9,36.642,16.224,0,1.954089731,0.440042718,30.18931596,26.433
6/28/1997,31.25,30.13010025,9,36.5,16.551,0,2.197840575,0.388757403,30.13064885,26.5255
6/29/1997,31.25,30.13010025,9,36.997,15.789,0,1.832716564,0.461380255,29.88315115,26.393
6/30/1997,31.25,30.13010025,9,39.227,16.437,0,1.389776711,0.421730215,30.34889406,27.832
7/1/1997,31.25,30.13010025,9,39.744,17.465,0,2.171652747,0.350568998,30.38371758,28.6045
7/2/1997,31.25,30.13010025,9,38.887,17.352,0,2.175305272,0.408153457,30.37516362,28.1195
7/3/1997,31.25,30.13010025,9,38.637,17.822,0,1.889139388,0.469980323,29.83557053,28.2295
7/4/1997,31.25,30.13010025,9,39.229,19.976,0,2.269205035,0.40546348,29.8779714,29.6025
7/5/1997,31.25,30.13010025,9,40.276,19.096,0,2.214824324,0.426631914,30.12423822,29.686
7/6/1997,31.25,30.13010025,9,39.371,19.631,0,2.34690581,0.420855199,30.2686884,29.501
7/7/1997,31.25,30.13010025,9,39.423,18.836,0,2.077200902,0.394540206,30.13689211,29.1295
7/8/1997,31.25,30.13010025,9,38.862,17.021,0,2.310227145,0.380967083,30.07092024,27.9415
7/9/1997,31.25,30.13010025,9,35.099,16.986,0,2.252744247,0.516917186,29.98907503,26.0425
7/10/1997,31.25,30.13010025,9,34.592,15.556,0,2.039621508,0.531339261,29.68256513,25.074
7/11/1997,31.25,30.13010025,9,35.565,16.883,0,2.312249186,0.496169544,30.02478307,26.224
7/12/1997,31.25,30.13010025,9,38.027,17.195,0,1.956276162,0.465671752,29.84900537,27.611
7/13/1997,31.25,30.13010025,9,43.212,17.103,0,2.147416134,0.294574458,30.09313901,30.1575
7/14/1997,31.25,30.13010025,9,36.903,20.19,0,2.517709727,0.48946193,29.78589366,28.5465
7/15/1997,31.25,30.13010025,9,35.224,18.541,0,2.523707891,0.525511095,29.63080663,26.8825
7/16/1997,31.25,30.13010025,9,35.204,18.057,0,2.319994524,0.466395212,29.58902287,26.6305
7/17/1997,31.25,30.13010025,9,35.401,17.678,0,2.473075708,0.517033138,29.32571383,26.5395
7/18/1997,31.25,30.13010025,9,34.86,17.204,0,1.997781484,0.535633908,29.47499892,26.032
7/19/1997,31.25,30.13010025,9,37.72,18.044,0,2.430251318,0.474623079,29.42538775,27.882
7/20/1997,31.25,30.13010025,9,40.075,16.55,0,2.059567749,0.406755442,29.73037039,28.3125
7/21/1997,31.25,30.13010025,9,40.834,19.19,0,2.445386766,0.40696117,29.43984593,30.012
7/22/1997,31.25,30.13010025,9,39.621,19.381,0,2.538043996,0.441460201,29.46769445,29.501
7/23/1997,31.25,30.13010025,9,39.152,19.621,0,2.685960885,0.402451358,29.62653714,29.3865
7/24/1997,31.25,30.13010025,9,36.239,19.782,0,2.633783596,0.501301619,29.07573775,28.0105
7/25/1997,31.25,30.13010025,9,37.501,19.213,0,2.036044493,0.491743086,28.80826758,28.357
7/26/1997,31.25,30.13010025,9,39.342,18.046,0,1.568845129,0.428512869,29.10847507,28.694
7/27/1997,31.25,30.13010025,9,41.413,18.978,0,2.19223718,0.338684643,29.06285645,30.1955
7/28/1997,31.25,30.13010025,9,37.787,21.335,0,2.358849536,0.408588877,28.77975072,29.561
7/29/1997,31.25,30.13010025,9,35.766,19.097,0,2.46934362,0.496399525,28.94889294,27.4315
7/30/1997,31.25,30.13010025,9,34.993,17.186,0,1.956468733,0.558389333,27.6261777,26.0895
7/31/1997,31.25,30.13010025,9,34.664,18.832,0,1.901671682,0.539309151,27.06053022,26.748
8/1/1997,31.25,30.13010025,9,35.543,19.383,0,2.101321183,0.51521155,28.4612661,27.463
8/2/1997,31.25,30.13010025,9,36.013,18.439,0,1.752602522,0.508614533,28.47014838,27.226
8/3/1997,31.25,30.13010025,9,35.681,18.412,0,1.818000279,0.453864364,28.85984705,27.0465
8/4/1997,31.25,30.13010025,9,34.967,16.334,0,1.945819369,0.488488831,28.51656084,25.6505
8/5/1997,31.25,30.13010025,9,35.448,18.018,0,2.067390241,0.51647496,28.25128314,26.733
8/6/1997,31.25,30.13010025,9,35.301,17.608,0,1.848345036,0.539976327,28.22197709,26.4545
8/7/1997,31.25,30.13010025,9,36.948,17.727,0,1.701992531,0.534783404,28.18204085,27.3375
8/8/1997,31.25,30.13010025,9,37.652,17.805,0,1.681830116,0.491384424,28.43932781,27.7285
8/9/1997,31.25,30.13010025,9,36.724,19.118,0,2.003509964,0.513637142,28.0040571,27.921
8/10/1997,31.25,30.13010025,9,37.433,19.321,0,2.052000495,0.528453549,28.01401866,28.377
8/11/1997,31.25,30.13010025,9,37.53,19.354,0,1.97467538,0.504487705,27.83086819,28.442
8/12/1997,31.25,30.13010025,9,36.688,18.257,0,2.066807861,0.465830773,27.67634755,27.4725
8/13/1997,31.25,30.13010025,9,35.291,17.702,0,2.053603755,0.477906005,27.79441992,26.4965
8/14/1997,31.25,30.13010025,9,37.514,17.273,0,1.837392276,0.437805052,27.24687893,27.3935
8/15/1997,31.25,30.13010025,9,41.957,22.016,0,2.176440754,0.390882403,27.57071693,31.9865
8/16/1997,31.25,30.13010025,9,37.157,20.921,0,2.770662866,0.466721334,27.48594413,29.039
8/17/1997,31.25,30.13010025,9,34.501,18.715,0,2.147940897,0.46902271,28.10654604,26.608
8/18/1997,31.25,30.13010025,9,34.733,17.529,0,2.156319919,0.541329206,27.33283026,26.131
8/19/1997,31.25,30.13010025,9,34.975,18.681,0,2.161693594,0.559356082,27.22027374,26.828
8/20/1997,31.25,30.13010025,9,34.601,17.18,0,2.039211387,0.538134474,27.34273087,25.8905
8/21/1997,31.25,30.13010025,9,35.137,17.259,0,2.04588699,0.510239927,27.08465537,26.198
8/22/1997,31.25,30.13010025,9,37.137,18.967,0,2.210813597,0.385473684,26.89953127,28.052
8/23/1997,31.25,30.13010025,9,38.903,20.93,0,2.427837376,0.388171989,26.86280695,29.9165
8/24/1997,31.25,30.13010025,9,37.54,21.153,0,2.53080281,0.497728914,26.5465107,29.3465
8/25/1997,31.25,30.13010025,9,36.489,20.298,0,2.658455434,0.436110492,26.52249078,28.3935
8/26/1997,31.25,30.13010025,9,34.336,19.201,0,2.661103381,0.472657909,27.08470746,26.7685
8/27/1997,31.25,30.13010025,9,34.155,17.134,0,2.440564649,0.495119524,26.92383282,25.6445
8/28/1997,31.25,30.13010025,9,34.282,17.58,0,2.472959945,0.522918047,26.77280436,25.931
8/29/1997,31.25,30.13010025,9,34.532,16.241,0,2.055679412,0.537364989,26.46202896,25.3865
8/30/1997,31.25,30.13010025,9,35.239,18.057,0.054931651,1.581376202,0.547739309,22.70419598,26.648
8/31/1997,31.25,30.13010025,9,36.018,18.514,0,1.835146627,0.536424955,25.85997792,27.266
9/1/1997,31.25,30.13010025,9,34.323,18.006,0.010299679,1.935651891,0.545005429,26.10669447,26.1645
9/2/1997,31.25,30.13010025,9,33.102,17.114,0,1.821763856,0.519448486,26.04504582,25.108
9/3/1997,31.25,30.13010025,9,33.658,16.619,0,1.676408231,0.56302133,25.71047172,25.1385
9/4/1997,31.25,30.13010025,9,34.271,16.073,0,1.673385693,0.549970301,25.55060832,25.172
9/5/1997,31.25,30.13010025,9,35.063,17.93,0,2.441268521,0.531166203,25.6493232,26.4965
9/6/1997,31.25,30.13010025,9,34.117,18.634,0.017166146,2.424440956,0.552357931,25.78629312,26.3755
9/7/1997,31.25,30.13010025,9,33.98,18.702,0.085830746,2.342680697,0.55872857,22.41741863,26.341
9/8/1997,31.25,30.13010025,9,34.877,18.357,0.044631936,2.366953764,0.529460194,25.7276826,26.617
9/9/1997,31.25,30.13010025,9,35.15,20.077,0.19912721,2.079008147,0.542318102,23.45776823,27.6135
9/10/1997,31.25,30.13010025,9,34.778,16.555,0.017166146,1.655247319,0.557512012,24.7574205,25.6665
9/11/1997,31.25,30.13010025,9,35.789,14.799,0,1.533074221,0.552649374,24.84899892,25.294
9/12/1997,31.25,30.13010025,9,34.897,17.936,0,2.218177716,0.560870659,24.51723408,26.4165
9/13/1997,31.25,30.13010025,9,34.2,17.331,0,1.904078813,0.573467528,24.69329856,25.7655
9/14/1997,31.25,30.13010025,9,33.918,18.134,0.06179809,1.672938049,0.609710454,20.91561417,26.026
9/15/1997,31.25,30.13010025,9,33.582,18.753,0.051498389,1.798888068,0.550206024,21.71210659,26.1675
9/16/1997,31.25,30.13010025,9,33.109,15.049,0,1.72380341,0.511610812,24.5966562,24.079
9/17/1997,31.25,30.13010025,9,34.682,15.669,0,1.93492329,0.579864234,24.1405281,25.1755
9/18/1997,31.25,30.13010025,9,34.23,18.003,0.024032592,1.915690395,0.619736605,22.23314712,26.1165
9/19/1997,31.25,30.13010025,9,33.074,17.96,0,2.058941633,0.616221573,23.2698987,25.517
9/20/1997,31.25,30.13010025,9,34.439,17.532,0,2.281674763,0.545344297,23.28283476,25.9855
9/21/1997,31.25,30.13010025,9,36.144,19.388,0,2.454469542,0.517513399,22.8454857,27.766
9/22/1997,31.25,30.13010025,9,32.551,19.563,0,2.465812536,0.555970203,23.12949438,26.057
9/23/1997,31.25,30.13010025,9,31.198,17.42,0,2.155250311,0.579225474,22.97784006,24.309
9/24/1997,31.25,30.13010025,9,31.726,16.302,0,1.924973193,0.561207789,23.03870274,24.014
9/25/1997,31.25,30.13010025,9,31.069,14.282,0,1.692432647,0.552048712,22.64923008,22.6755
9/26/1997,31.25,30.13010025,9,35.374,18.488,0,1.989487377,0.3694872,22.32686466,26.931
9/27/1997,31.25,30.13010025,9,34.118,19.718,0,2.934116156,0.460338804,22.35075921,26.918
9/28/1997,31.25,30.13010025,9,29.218,16.936,0,1.89807655,0.523536197,21.8642004,23.077
9/29/1997,31.25,30.13010025,9,29.302,12.591,0,1.64770475,0.508783314,22.24788552,20.9465
9/30/1997,31.25,30.13010025,9,29.186,13.265,0,1.587018475,0.51165985,22.26780108,21.2255
10/1/1997,31.25,30.13010025,9,27.943,11.685,0,1.578416308,0.557012173,22.02862068,19.814
10/2/1997,31.25,30.13010025,9,29.988,10.652,0,1.109564526,0.557220519,21.93204204,20.32
10/3/1997,31.25,30.13010025,9,31.554,15.699,0,1.401111632,0.482962363,21.63121668,23.6265
10/4/1997,31.25,30.13010025,9,32.777,14.76,0,1.372585681,0.418642316,21.40672464,23.7685
10/5/1997,31.25,30.13010025,9,34.524,17.677,0,1.751093074,0.358557863,20.80907172,26.1005
10/6/1997,31.25,30.13010025,9,31.007,17.655,0,2.128265445,0.579857205,20.95937424,24.331
10/7/1997,31.25,30.13010025,9,27.935,12.103,0,1.817998467,0.578004925,21.35537028,20.019
10/8/1997,31.25,30.13010025,9,29.76,13.648,0,1.908119441,0.625203011,20.97748764,21.704
10/9/1997,31.25,30.13010025,9,31.008,14.873,0,1.910995718,0.608874451,20.51684694,22.9405
10/10/1997,31.25,30.13010025,9,32.353,15.232,0,1.762052783,0.582290599,20.2945428,23.7925
10/11/1997,31.25,30.13010025,9,31.049,14.76,0,1.574054932,0.529742853,20.04676902,22.9045
10/12/1997,31.25,30.13010025,9,33.29,16.912,0,1.828985114,0.504185716,20.0612376,25.101
10/13/1997,31.25,30.13010025,9,33.727,17.201,0,2.254245325,0.486568156,19.98467514,25.464
10/14/1997,31.25,30.13010025,9,34.637,18.924,0,2.042132729,0.528029577,19.6873308,26.7805
10/15/1997,31.25,30.13010025,9,37.873,19.425,0,1.10898264,0.51100239,17.66689308,28.649
10/16/1997,31.25,30.13010025,9,37.355,19.466,0,1.655680298,0.450654312,18.34109784,28.4105
10/17/1997,31.25,30.13010025,9,29.083,21.05,0.12531299,3.260283496,0.580635937,12.70738674,25.0665
10/18/1997,31.25,30.13010025,9,28.068,17.769,0,2.380845363,0.552015872,16.54548408,22.9185
10/19/1997,31.25,30.13010025,9,26.734,15.352,0,1.570190937,0.501435784,18.32034294,21.043
10/20/1997,31.25,30.13010025,9,26.046,12.308,0,1.682525066,0.4701229,19.18282158,19.177
10/21/1997,31.25,30.13010025,9,24.279,12.952,0,1.624745389,0.500038531,17.87557194,18.6155
10/22/1997,31.25,30.13010025,9,26.469,9.651,0,1.300477138,0.506405958,18.69570162,18.06
10/23/1997,31.25,30.13010025,9,28.245,14.239,0,1.503895324,0.416737705,17.98081902,21.242
10/24/1997,31.25,30.13010025,9,29.468,14.768,0,1.914067285,0.374645556,18.2995839,22.118
10/25/1997,31.25,30.13010025,9,32.171,15.843,0,1.432259797,0.278204393,18.23405537,24.007
10/26/1997,31.25,30.13010025,9,33.501,16.766,0,1.630715416,0.301797283,17.90578253,25.1335
10/27/1997,31.25,30.13010025,9,30.092,18.747,0.214576711,1.910644234,0.540169575,10.55311974,24.4195
10/28/1997,31.25,30.13010025,9,29.453,16.762,0,2.609791161,0.682522247,16.08143094,23.1075
10/29/1997,31.25,30.13010025,9,23.12,17.128,0.303840677,2.429444907,0.712473559,8.3171277,20.124
10/30/1997,31.25,30.13010025,9,26.436,13.291,0,1.756223347,0.704069172,16.6455558,19.8635
10/31/1997,31.25,30.13010025,9,28.136,14.947,0,1.844162686,0.670767032,16.52551758,21.5415
11/1/1997,31.25,30.13010025,9,28.515,14.121,0,1.206915553,0.589985875,13.7833875,21.318
11/2/1997,31.25,30.13010025,9,30.955,17.487,0.010299679,2.398361305,0.47233195,16.9124121,24.221
11/3/1997,31.25,30.13010025,9,25.761,14.904,0,2.306958101,0.49267768,16.61624568,20.3325
11/4/1997,31.25,30.13010025,9,24.725,13.465,0,1.959890779,0.607062746,16.33021614,19.095
11/5/1997,31.25,30.13010025,9,25.179,10.494,0,1.514856399,0.665159278,16.023258,17.8365
11/6/1997,31.25,30.13010025,9,25.704,13.798,0,1.594644305,0.605133025,16.19549802,19.751
11/7/1997,31.25,30.13010025,9,25.516,9.335,0,1.813808582,0.690925825,16.07540382,17.4255
11/8/1997,31.25,30.13010025,9,27.265,14.894,0,2.556643824,0.666288537,15.698925,21.0795
11/9/1997,31.25,30.13010025,9,27.984,14.886,0,1.968465666,0.665088923,15.69391902,21.435
11/10/1997,31.25,30.13010025,9,25.944,15.092,0,1.77479891,0.673003102,15.49164276,20.518
11/11/1997,31.25,30.13010025,9,24.975,10.464,0,1.788149025,0.667005481,15.56921261,17.7195
11/12/1997,31.25,30.13010025,9,25.853,13.486,0,2.121628994,0.65232161,15.57242694,19.6695
11/13/1997,31.25,30.13010025,9,26.604,12.371,0,2.068034493,0.62822678,15.56218674,19.4875
11/14/1997,31.25,30.13010025,9,26.339,12.556,0,2.136994881,0.64261454,15.35012586,19.4475
11/15/1997,31.25,30.13010025,9,26.625,13.484,0.101280175,1.566233666,0.694276991,11.74100796,20.0545
11/16/1997,31.25,30.13010025,9,25.502,12.296,0.130462646,1.351282417,0.764683623,10.14238022,18.899
11/17/1997,31.25,30.13010025,9,25.199,8.945,0,0.761919638,0.728089095,14.90714892,17.072
11/18/1997,31.25,30.13010025,9,23.986,9.453,0,1.835949962,0.543148165,14.9684022,16.7195
11/19/1997,31.25,30.13010025,9,26.722,13.243,0,2.570030989,0.406775266,14.021163,19.9825
11/20/1997,31.25,30.13010025,9,23.968,8.293,0,1.167680575,0.625026104,14.47627572,16.1305
11/21/1997,31.25,30.13010025,9,26.331,11.462,0,0.990933043,0.520728306,13.91810652,18.8965
11/22/1997,31.25,30.13010025,9,24.175,7.751,0,1.675444566,0.565099447,14.3322768,15.963
11/23/1997,31.25,30.13010025,9,23.874,10.036,0,1.347761687,0.688893859,14.2782759,16.955
11/24/1997,31.25,30.13010025,9,25.865,13.351,0,1.452716049,0.507260938,14.16476664,19.608
11/25/1997,31.25,30.13010025,9,24.101,11.621,0.017166139,1.893157092,0.514850523,13.03728714,17.861
11/26/1997,31.25,30.13010025,9,24.397,10.103,0,1.008547027,0.688596076,13.67353566,17.25
11/27/1997,31.25,30.13010025,9,24.21,11.494,0,1.253063668,0.566175433,13.6632933,17.852
11/28/1997,31.25,30.13010025,9,24.816,11.107,0,1.467258397,0.580083742,13.77709092,17.9615
11/29/1997,31.25,30.13010025,9,24.64,10.029,0,1.588834056,0.560198087,13.74356592,17.3345
11/30/1997,31.25,30.13010025,9,23.019,10.158,0,1.351445326,0.593367759,13.53358926,16.5885
12/1/1997,31.25,30.13010025,9,22.965,12.697,0,1.868836442,0.508652104,13.62279438,17.831
12/2/1997,31.25,30.13010025,9,22.939,11.358,0,1.701086615,0.495291322,13.85915454,17.1485
12/3/1997,31.25,30.13010025,9,22.294,6.827,0,1.349133311,0.41174813,13.9695687,14.5605
12/4/1997,31.25,30.13010025,9,21.29,2.642,0,0.798192092,0.520137423,13.90253202,11.966
12/5/1997,31.25,30.13010025,9,21.334,3.083,0,1.254661687,0.551597734,13.6262763,12.2085
12/6/1997,31.25,30.13010025,9,23.731,6.978,0,1.167259578,0.570876516,13.5546804,15.3545
12/7/1997,31.25,30.13010025,9,26.119,11.553,0,2.326295117,0.304231324,12.61670868,18.836
12/8/1997,31.25,30.13010025,9,22.517,11.78,0,2.5208455,0.318384053,13.4066223,17.1485
12/9/1997,31.25,30.13010025,9,18.761,10.272,0.096130613,3.083886679,0.558615536,13.00584348,14.5165
12/10/1997,31.25,30.13010025,9,18.03,9.171,0.249767042,1.742207445,0.791396222,7.30715526,13.6005
12/11/1997,31.25,30.13010025,9,19.932,5.828,0,0.988164539,0.730022767,10.52768772,12.88
12/12/1997,31.25,30.13010025,9,20.23,8.936,0.003433226,1.632261178,0.724911455,12.29315202,14.583
12/13/1997,31.25,30.13010025,9,19.285,9.519,7.468983576,1.770481577,0.773138526,11.2133799,14.402
12/14/1997,31.25,30.13010025,9,20.792,8.154,0,1.294391414,0.645526878,13.06091718,14.473
12/15/1997,31.25,30.13010025,9,20.289,9.339,0,2.774319623,0.463489759,13.3813143,14.814
12/16/1997,31.25,30.13010025,9,18.041,8.85,0.010299679,1.957704854,0.568686356,10.22659308,13.4455
12/17/1997,31.25,30.13010025,9,20.697,7.273,0,1.397358498,0.705108791,11.7760473,13.985
12/18/1997,31.25,30.13010025,9,18.12,5.988,0,0.722742352,0.825487888,7.029674172,12.054
12/19/1997,31.25,30.13010025,9,14.146,4.655,0.8497233,1.481154992,0.898457692,3.30317136,9.4005
12/20/1997,31.25,30.13010025,9,16.037,4.552,0.003433226,1.445628892,0.771025052,9.16616376,10.2945
12/21/1997,31.25,30.13010025,9,18.291,6.875,0,1.591061259,0.676642072,12.806829,12.583
12/22/1997,31.25,30.13010025,9,19.291,6.559,0,1.29368638,0.746044629,12.5126478,12.925
12/23/1997,31.25,30.13010025,9,19.206,4.689,0,1.018971711,0.756012378,12.8103768,11.9475
12/24/1997,31.25,30.13010025,9,19.965,5.663,0,1.246850397,0.724979815,12.7146933,12.814
12/25/1997,31.25,30.13010025,9,19.922,6.621,0,1.463013968,0.758362611,11.56618152,13.2715
12/26/1997,31.25,30.13010025,9,19.685,6.928,0,1.337264687,0.712134441,12.8928888,13.3065
12/27/1997,31.25,30.13010025,9,18.795,10.415,0,2.224235967,0.681161304,9.17291268,14.605
12/28/1997,31.25,30.13010025,9,19.68,7.498,0,1.488461616,0.716378826,12.28814838,13.589
12/29/1997,31.25,30.13010025,9,18.886,9.033,0,1.982723434,0.496092371,13.2825996,13.9595
12/30/1997,31.25,30.13010025,9,18.873,6.967,0.010299679,1.582178765,0.623798587,12.9240009,12.92
12/31/1997,31.25,30.13010025,9,19.356,7.172,0,1.541966036,0.719596178,12.8278071,13.264
1/1/1998,31.25,30.13010025,9,16.477,5.467,0,1.628743181,0.690505469,10.23839838,10.972
1/2/1998,31.25,30.13010025,9,17.28,4.874,0,1.383529838,0.710304326,13.1007366,11.077
1/3/1998,31.25,30.13010025,9,17.451,6.286,0,1.377040297,0.715896762,9.0020808,11.8685
1/4/1998,31.25,30.13010025,9,18.193,3.188,0,1.319288233,0.761279627,12.805371,10.6905
1/5/1998,31.25,30.13010025,9,19.005,8.141,0.054931608,1.720714696,0.73980534,13.1180103,13.573
1/6/1998,31.25,30.13010025,9,20.063,8.183,0,1.371475531,0.746749105,12.9333348,14.123
1/7/1998,31.25,30.13010025,9,20.399,4.435,0,1.19700723,0.729077044,13.1029326,12.417
1/8/1998,31.25,30.13010025,9,19.52,8.724,0,2.042744369,0.784949251,13.0757049,14.122
1/9/1998,31.25,30.13010025,9,19.092,10.078,0.006866453,2.735616359,0.701379341,13.6447839,14.585
1/10/1998,31.25,30.13010025,9,18.049,5.298,0,1.837182373,0.619458709,13.7300607,11.6735
1/11/1998,31.25,30.13010025,9,18.141,8.316,0.017166139,3.689957166,0.57333409,11.28448123,13.2285
1/12/1998,31.25,30.13010025,9,13.945,6.781,0.03089903,2.395368085,0.549945233,9.528928488,10.363
1/13/1998,31.25,30.13010025,9,16.444,5.42,0.19397736,1.637089377,0.78714376,9.793236528,10.932
1/14/1998,31.25,30.13010025,9,15.923,7.919,0.42915335,1.137478125,0.818360387,6.2404812,11.921
1/15/1998,31.25,30.13010025,9,20.454,3.79,0,1.420072136,0.732361893,14.0306634,12.122
1/16/1998,31.25,30.13010025,9,20.344,7.679,0,2.268949301,0.693678502,14.408775,14.0115
1/17/1998,31.25,30.13010025,9,21.081,7.083,0,2.310915219,0.553919145,14.11362943,14.082
1/18/1998,31.25,30.13010025,9,19.149,8.632,0,2.124076857,0.562521998,11.83190645,13.8905
1/19/1998,31.25,30.13010025,9,19.313,11.473,0,1.892408691,0.477766908,13.2810201,15.393
1/20/1998,31.25,30.13010025,9,18.117,8.917,0,2.163367788,0.510936573,14.60896783,13.517
1/21/1998,31.25,30.13010025,9,19.359,8.319,0,1.734320208,0.623748628,14.7576429,13.839
1/22/1998,31.25,30.13010025,9,22.189,6.984,0,1.489249708,0.504364673,15.0766317,14.5865
1/23/1998,31.25,30.13010025,9,19,7.554,0,1.766520094,0.411255062,14.0693148,13.277
1/24/1998,31.25,30.13010025,9,17.932,6.908,0,2.409102494,0.464097444,15.32559737,12.42
1/25/1998,31.25,30.13010025,9,18.068,6.549,0,1.939176579,0.538102315,14.9420835,12.3085
1/26/1998,31.25,30.13010025,9,20.404,2.321,0,1.010078091,0.603199759,15.4274049,11.3625
1/27/1998,31.25,30.13010025,9,23.92,7.072,0,2.020365855,0.415005476,13.6432692,15.496
1/28/1998,31.25,30.13010025,9,19.957,10.854,0,2.930138516,0.513923048,14.9566491,15.4055
1/29/1998,31.25,30.13010025,9,17.685,5.659,0,2.366814605,0.716450414,14.6188683,11.672
1/30/1998,31.25,30.13010025,9,20.645,2.992,0,1.072259215,0.609456902,15.88899528,11.8185
1/31/1998,31.25,30.13010025,9,21.45,8.524,0,2.703089031,0.579700698,15.97483368,14.987
2/1/1998,31.25,30.13010025,9,19.594,6.62,0,1.971483201,0.575418887,16.2015795,13.107
2/2/1998,31.25,30.13010025,9,23.764,7.162,0,1.396905496,0.470737492,16.06499802,15.463
2/3/1998,31.25,30.13010025,9,26.732,5.51,0,1.204244545,0.309465582,16.69635126,16.121
2/4/1998,31.25,30.13010025,9,26.056,5.596,0,1.315946799,0.477461158,16.7713227,15.826
2/5/1998,31.25,30.13010025,9,28.678,11.174,0,1.819707304,0.306790214,16.87550679,19.926
2/6/1998,31.25,30.13010025,9,23.854,11.25,0,1.714793519,0.535432913,15.47931888,17.552
2/7/1998,31.25,30.13010025,9,22.689,9.228,0,2.294123728,0.600205923,14.33722986,15.9585
2/8/1998,31.25,30.13010025,9,19.195,7.083,0.434303006,1.707130428,0.776570226,13.12633476,13.139
2/9/1998,31.25,30.13010025,9,17.342,6.795,0.034332264,2.301356078,0.697271834,15.52674096,12.0685
